"主卡","交易店","交易时间","POS.ID","交易号","小票序号","税后金额","税前金额","商品交易数量","商品大类","商品小类","商品编号"
42504515128,466,2016-07-17,15,247,21,19.9,17.008547,1,13,131,80297361
42504515128,466,2016-07-17,15,247,23,9.9,8.4615384,1,13,131,60186689
42504543429,330,2016-07-17,20,227,6,19.9,17.008547,1,14,142,161644
42504543429,330,2016-07-17,20,227,4,49,41.8803418,1,14,141,90247318
42504557289,466,2016-07-29,19,227,5,99,84.6153846,1,14,142,60233431
42504557289,466,2016-07-29,19,227,16,79,67.5213675,1,14,142,70331474
42504557289,466,2016-07-29,19,227,20,249,212.8205128,1,11,111,30304302
42504557289,466,2016-07-29,19,227,22,399,341.025641,1,11,111,10309013
42504557289,466,2016-07-29,19,227,44,5.9,5.042735,1,16,163,144937
42504557289,466,2016-07-29,19,230,5,99,84.6153846,1,11,111,60182506
42504557289,466,2016-07-29,19,227,7,129,110.2564102,1,16,163,10309782
42504557289,466,2016-07-29,19,227,18,99,84.6153846,1,10,101,40273687
42504557289,466,2016-07-29,19,227,24,25.8,22.051282,2,16,165,10323311
42504557289,466,2016-07-29,19,227,29,39.9,34.1025641,1,15,154,70334439
42504557289,466,2016-07-29,19,227,31,59.7,51.025641,3,16,162,10214487
42504557289,466,2016-07-29,19,230,9,6.9,5.8974358,1,14,143,40286637
42504557289,466,2016-07-29,19,230,14,19.9,17.008547,1,7,76,70335108
42504557289,466,2016-07-29,19,227,14,9.9,8.4615384,1,11,113,60173111
42504557289,466,2016-07-29,19,227,33,19.8,16.9230769,2,15,153,80307850
42504557289,466,2016-07-29,19,227,35,49,41.8803418,1,19,192,20169253
42504557289,466,2016-07-29,19,227,37,4.9,4.1880341,1,15,154,50311467
42504557289,466,2016-07-29,19,227,46,5.8,4.9572649,2,16,163,50276973
42504557289,466,2016-07-29,19,227,48,9.9,8.4615384,1,11,113,90173119
42504557289,466,2016-07-29,19,230,7,229,195.7264957,1,11,111,20330274
42504557289,466,2016-07-29,19,227,9,9.9,8.4615384,1,11,113,20295850
42504557289,466,2016-07-29,19,227,42,4.9,4.1880341,1,15,154,90311465
42504865730,330,2016-07-08,15,221,4,39.9,34.1025641,1,7,75,90208524
42504865730,330,2016-07-08,15,221,16,11.8,10.08547,2,14,143,10134004
42504865730,330,2016-07-08,15,221,26,9.9,8.4615384,1,15,155,70288319
42504865730,330,2016-07-08,15,221,6,39.9,34.1025641,1,15,154,70275524
42504865730,330,2016-07-08,15,221,8,14.9,12.7350427,1,18,182,30325012
42504865730,330,2016-07-08,15,221,12,79.8,68.2051282,2,14,142,90191934
42504865730,330,2016-07-08,15,221,24,2.9,2.4786324,1,15,154,80311461
42504865730,330,2016-07-08,15,221,10,49.8,42.5641025,2,9,94,90267561
42504865730,330,2016-07-08,15,221,14,9.9,8.4615384,1,15,151,20179624
42504865730,330,2016-07-08,15,221,18,19.9,17.008547,1,14,141,20277766
42504865730,330,2016-07-08,15,221,20,7.9,6.7521367,1,92,921,60330494
42504865730,330,2016-07-08,15,221,22,2.9,2.4786324,1,15,154,90311465
42504948358,424,2016-07-15,13,74,4,9.8,8.3760683,2,96,961,80305808
42504948358,424,2016-07-15,13,74,6,9.9,8.4615384,1,16,163,276305
42504948358,424,2016-07-15,13,74,10,29.9,25.5555555,1,92,921,60340488
42504948358,424,2016-07-15,13,74,8,9.9,8.4615384,1,14,141,30291328
42504951256,424,2016-08-23,6,218,4,199,170.08547,1,9,94,40299395
42504951256,424,2016-08-23,6,218,12,59,50.4273504,1,9,94,20193272
42504951256,424,2016-08-03,15,11,5,59,50.4273504,1,9,93,264430
42504951256,424,2016-08-03,15,11,9,7.9,6.7521367,1,3,31,302597
42504951256,424,2016-08-23,6,218,6,49,41.8803418,1,10,101,90265369
42504951256,424,2016-08-23,6,218,10,7.9,6.7521367,1,16,164,60297423
42504951256,424,2016-08-03,15,11,7,69,58.9743589,1,9,95,30266300
42504951256,424,2016-08-23,6,218,8,5.9,5.042735,1,16,164,297421
42504951256,424,2016-08-23,6,218,14,19.9,17.008547,1,9,94,40193271
42504951256,424,2016-08-23,6,218,16,19.9,17.008547,1,14,142,10163336
42504951256,424,2016-08-23,6,218,18,14.9,12.7350427,1,16,164,70297427
42504951256,424,2016-08-23,6,218,20,40,34.1880341,1,10,101,60149512
42504951256,424,2016-08-23,6,218,22,29.9,25.5555555,1,10,103,50334143
42505125549,466,2016-08-26,13,60,6,9.9,8.4615384,1,15,151,80289238
42505125549,466,2016-08-26,13,60,8,29.8,25.4700854,2,15,151,40192672
42505125549,466,2016-08-26,13,60,23,39.8,34.017094,2,14,142,70163545
42505137554,418,2016-07-17,13,199,4,7.9,6.7521367,1,14,143,10134004
42505137554,418,2016-07-17,13,199,6,5.8,4.9572649,2,15,152,90311446
42505137554,418,2016-07-17,13,199,8,9.9,8.4615384,1,14,142,80174459
42505185714,466,2016-07-09,17,226,8,39,33.3333333,1,12,123,30308079
42505185714,466,2016-07-09,17,226,15,158,135.042735,2,12,123,60204909
42505185714,466,2016-07-09,17,226,28,39,33.3333333,1,16,164,10179511
42505185714,466,2016-07-09,17,226,36,39.9,34.1025641,1,6,62,20284979
42505185714,466,2016-07-09,17,226,6,39,33.3333333,1,12,123,320030
42505185714,466,2016-07-09,17,226,26,19.9,17.008547,1,16,164,70287409
42505185714,466,2016-07-09,17,226,32,49,41.8803418,1,16,164,20256622
42505185714,466,2016-07-09,17,226,45,23.6,20.1709401,4,18,181,60180885
42505185714,466,2016-07-09,17,226,34,79,67.5213675,1,12,123,20204911
42505185714,466,2016-07-09,17,226,41,29.8,25.4700854,2,18,181,10180939
42505185714,466,2016-07-09,17,226,52,80,68.3760683,2,12,123,40279415
42505185714,466,2016-07-09,17,226,4,9,7.6923076,2,19,192,20188483
42505185714,466,2016-07-09,17,226,13,1098,938.4615384,2,11,112,90280713
42505185714,466,2016-07-09,17,226,17,79.8,68.2051282,2,18,181,30292361
42505185714,466,2016-07-09,17,226,19,40,34.1880341,4,18,181,80180945
42505185714,466,2016-07-09,17,226,21,14.9,12.7350427,1,16,164,70297432
42505185714,466,2016-07-09,17,226,30,39,33.3333333,1,16,164,243541
42505185714,466,2016-07-09,17,226,43,16,13.6752136,4,18,181,10180883
42505185714,466,2016-07-09,17,226,47,39.8,34.017094,2,18,181,90180940
42505192532,424,2016-07-18,7,64,8,4.9,4.1880341,1,14,142,40233253
42505192532,424,2016-08-05,4,19,6,12.9,11.025641,1,16,162,20331358
42505192532,424,2016-08-05,4,19,30,11.8,10.08547,2,15,151,70267755
42505192532,424,2016-08-05,4,19,34,59.8,51.1111111,2,92,921,10330496
42505192532,424,2016-08-05,4,19,38,6.9,5.8974358,1,14,143,40286637
42505192532,424,2016-08-17,6,40,4,5.8,4.9572649,2,16,163,50333596
42505192532,424,2016-08-17,6,40,12,39.8,34.017094,2,18,181,90180940
42505192532,424,2016-08-17,6,40,14,29.8,25.4700854,2,16,163,40215881
42505192532,424,2016-07-18,7,64,10,19.9,17.008547,1,7,76,70249950
42505192532,424,2016-07-18,7,64,12,16.9,14.4444444,1,15,154,10155416
42505192532,424,2016-07-18,7,64,28,49,41.8803418,1,1,11,10314991
42505192532,424,2016-07-18,7,64,33,4.5,3.8461538,1,19,192,20188483
42505192532,424,2016-08-05,4,19,4,39.9,34.1025641,1,16,162,50237364
42505192532,424,2016-08-05,4,19,10,29.9,25.5555555,1,92,921,20330486
42505192532,424,2016-08-05,4,19,12,29.9,25.5555555,1,92,921,70330484
42505192532,424,2016-08-05,4,19,16,39,33.3333333,1,12,123,50259068
42505192532,424,2016-08-05,4,19,22,39.9,34.1025641,1,15,154,70275524
42505192532,424,2016-07-18,7,64,16,98,83.7606837,2,16,162,239916
42505192532,424,2016-07-18,7,64,18,39.8,34.017094,2,16,162,40173739
42505192532,424,2016-07-18,7,64,22,9.9,8.4615384,1,16,162,40242530
42505192532,424,2016-07-18,7,64,24,25.8,22.051282,2,15,152,10242032
42505192532,424,2016-08-05,4,19,8,4.5,3.8461538,1,19,192,20188483
42505192532,424,2016-08-05,4,19,14,11.8,10.08547,2,14,143,40257606
42505192532,424,2016-08-05,4,19,20,78,66.6666666,2,12,123,10308080
42505192532,424,2016-08-05,4,19,24,20,17.094017,2,18,181,80180945
42505192532,424,2016-08-05,4,19,26,39.8,34.017094,2,18,181,90180940
42505192532,424,2016-08-05,4,19,36,2.9,2.4786324,1,14,143,233962
42505192532,424,2016-07-18,7,64,4,19.8,16.9230769,2,10,103,40328227
42505192532,424,2016-07-18,7,64,6,19.9,17.008547,1,14,142,10163336
42505192532,424,2016-07-18,7,64,14,78,66.6666666,2,12,123,312520
42505192532,424,2016-07-18,7,64,20,14.9,12.7350427,1,16,162,50251473
42505192532,424,2016-07-18,7,64,26,17.9,15.2991452,1,14,141,60171329
42505192532,424,2016-08-05,4,19,18,49,41.8803418,1,16,164,80179452
42505192532,424,2016-08-05,4,19,28,19.8,16.9230769,2,15,153,80307850
42505192532,424,2016-08-05,4,19,32,9.9,8.4615384,1,15,155,70288319
42505192532,424,2016-08-05,4,19,40,24.9,21.2820512,1,14,143,30160964
42505192532,424,2016-08-17,6,40,6,9.9,8.4615384,1,16,163,40335770
42505192532,424,2016-08-17,6,40,8,39.9,34.1025641,1,16,163,30333696
42505192532,424,2016-08-17,6,40,10,20,17.094017,2,18,181,80180945
42505416140,466,2016-07-30,1,262,9,9.9,8.4615384,1,10,103,40328227
42505416140,466,2016-08-28,1,171,6,39,33.3333333,1,7,76,20225616
42505416140,466,2016-07-30,1,262,5,24.9,21.2820512,1,11,113,60242421
42505416140,466,2016-07-30,1,262,7,99,84.6153846,1,11,112,10269663
42505416140,466,2016-07-30,1,262,14,5.9,5.042735,1,14,142,60295023
42505416140,466,2016-08-28,1,171,4,10,8.5470085,1,15,152,30291922
42505416140,466,2016-08-28,1,171,8,89,76.068376,1,14,141,80286414
42505460548,418,2016-07-10,21,216,12,4.9,4.1880341,1,16,163,20136309
42505460548,418,2016-07-10,21,216,4,7.8,6.6666666,2,6,62,60165615
42505460548,418,2016-07-10,21,216,6,4.9,4.1880341,1,14,143,80318943
42505460548,418,2016-07-10,21,216,17,8.7,7.4358974,3,16,163,80147753
42505460548,418,2016-07-10,21,216,8,6.9,5.8974358,1,18,183,60325685
42505460548,418,2016-07-10,21,216,10,6.9,5.8974358,1,18,183,90325684
42505466435,802,2016-07-11,12,159,16,4.9,4.1880341,1,14,143,60231286
42505466435,802,2016-07-11,12,159,22,39.9,34.1025641,1,4,44,10172816
42505466435,802,2016-07-11,12,159,4,39,33.3333333,1,1,12,193664
42505466435,802,2016-07-11,12,159,6,4.5,3.8461538,1,19,192,20188483
42505466435,802,2016-07-11,12,159,20,59,50.4273504,1,9,94,20193272
42505466435,802,2016-07-11,12,159,8,29.9,25.5555555,1,92,921,20329015
42505466435,802,2016-07-11,12,159,12,5.9,5.042735,1,15,152,20137851
42505466435,802,2016-07-11,12,159,26,2.9,2.4786324,1,15,155,40252294
42505466435,802,2016-07-11,12,159,10,19.9,17.008547,1,16,164,30179505
42505466435,802,2016-07-11,12,159,14,9.9,8.4615384,1,14,142,60208479
42505466435,802,2016-07-11,12,159,18,5.9,5.042735,1,15,151,40318940
42505466435,802,2016-07-11,12,159,24,2.9,2.4786324,1,15,155,80192731
42505483599,466,2016-08-18,3,302,15,9.9,8.4615384,1,15,153,70312183
42505483599,466,2016-08-18,3,302,17,11.8,10.08547,2,15,151,10258914
42505483599,466,2016-08-18,3,302,8,229,195.7264957,1,11,111,20330274
42505483599,466,2016-08-18,3,302,4,149,127.3504273,1,11,111,258354
42505483599,466,2016-08-18,3,302,6,19.9,17.008547,1,15,152,70281860
42505483599,466,2016-08-18,3,302,13,19.8,16.9230769,2,15,151,80309632
42505651186,330,2016-08-02,15,24,4,29.9,25.5555555,1,9,94,30298004
42505657535,424,2016-08-12,15,26,8,14.9,12.7350427,1,9,92,135570
42505657535,424,2016-08-12,15,26,14,29.9,25.5555555,1,9,92,50104463
42505657535,424,2016-08-12,15,26,12,29.9,25.5555555,1,9,92,30104464
42505657535,424,2016-08-12,15,26,4,4,3.4188034,1,18,181,10180883
42505657535,424,2016-08-12,15,26,6,5.9,5.042735,1,18,181,60180885
42505657535,424,2016-08-12,15,26,10,20,17.094017,2,9,92,10104460
42505661637,424,2016-08-05,11,210,6,9.9,8.4615384,1,6,62,20243597
42505661637,424,2016-08-05,11,210,14,6.9,5.8974358,1,18,183,60325685
42505661637,424,2016-08-22,9,322,8,11.8,10.08547,2,16,163,70294612
42505661637,424,2016-08-05,11,210,4,79,67.5213675,1,16,164,60192794
42505661637,424,2016-08-05,11,210,10,4.9,4.1880341,1,14,142,60233247
42505661637,424,2016-08-05,11,211,4,299,255.5555555,10,8,82,60246198
42505661637,424,2016-08-22,9,322,6,19.9,17.008547,1,18,183,70314629
42505661637,424,2016-08-05,11,210,8,9.9,8.4615384,1,14,142,70134082
42505661637,424,2016-08-22,9,322,4,29.9,25.5555555,1,16,163,36953500
42505661637,424,2016-08-05,11,210,12,12.9,11.025641,1,18,183,50305763
42505702461,418,2016-08-26,19,53,6,29.9,25.5555555,1,14,143,90253521
42505702461,418,2016-08-26,19,53,8,19.8,16.9230769,2,15,151,80289238
42505702461,418,2016-08-26,19,53,4,12.9,11.025641,1,3,31,302597
42506017314,466,2016-07-22,23,108,6,79,67.5213675,1,12,123,30324593
42506017314,466,2016-07-22,23,108,23,49,41.8803418,1,12,123,80326504
42506017314,466,2016-07-22,23,108,30,24.9,21.2820512,1,9,91,60307224
42506017314,466,2016-07-22,23,108,15,5.9,5.042735,1,15,151,60258916
42506017314,466,2016-07-22,23,108,17,24.9,21.2820512,1,9,94,50267563
42506017314,466,2016-07-22,23,108,19,7.9,6.7521367,1,14,143,308113
42506017314,466,2016-07-22,23,108,21,149,127.3504273,1,12,123,80212164
42506017314,466,2016-07-22,23,108,32,29.9,25.5555555,1,12,123,50331936
42506017314,466,2016-07-22,23,108,4,24.9,21.2820512,1,9,94,90267561
42506017314,466,2016-07-22,23,108,8,2.9,2.4786324,1,15,155,80234806
42506017314,466,2016-07-22,23,108,13,2.9,2.4786324,1,15,155,80192731
42506017314,466,2016-07-22,23,108,28,9.9,8.4615384,1,14,142,60208479
42506061687,418,2016-08-05,14,44,8,2.9,2.4786324,1,15,155,80234806
42506061687,418,2016-08-05,14,44,12,2.9,2.4786324,1,14,143,233962
42506061687,418,2016-08-05,14,44,34,51.6,44.1025641,4,18,183,50219586
42506061687,418,2016-08-05,14,44,36,49,41.8803418,1,11,113,20299645
42506061687,418,2016-08-05,14,44,42,39.9,34.1025641,1,11,113,80295828
42506061687,418,2016-08-05,14,44,44,39.9,34.1025641,1,11,113,90163549
42506061687,418,2016-08-05,14,44,46,9.9,8.4615384,1,11,113,90173119
42506061687,418,2016-08-05,14,44,63,59,50.4273504,1,15,152,40137812
42506061687,418,2016-08-05,14,44,91,25.8,22.051282,2,18,183,70219585
42506061687,418,2016-08-05,14,44,93,99,84.6153846,1,9,94,70185830
42506061687,418,2016-08-05,14,44,112,59,50.4273504,10,15,151,40318940
42506061687,418,2016-08-05,14,44,121,29.9,25.5555555,1,18,182,60327340
42506061687,418,2016-08-05,14,44,128,9,7.6923076,2,19,192,20188483
42506061687,418,2016-08-05,14,44,141,59.7,51.025641,3,15,151,30166051
42506061687,418,2016-08-05,14,44,149,9.9,8.4615384,1,14,142,80174459
42506061687,418,2016-08-05,14,44,156,59,50.4273504,1,12,123,20281947
42506061687,418,2016-08-05,14,44,162,59.8,51.1111111,2,14,142,20161600
42506061687,418,2016-08-05,14,44,171,10,8.5470085,1,9,92,70136203
42506061687,418,2016-08-05,14,44,173,29,24.7863247,1,9,92,40141673
42506061687,418,2016-08-05,14,44,4,39.8,34.017094,2,18,183,60189664
42506061687,418,2016-08-05,14,44,6,2.9,2.4786324,1,15,155,80192731
42506061687,418,2016-08-05,14,44,10,2.9,2.4786324,1,15,155,40252294
42506061687,418,2016-08-05,14,44,21,9.9,8.4615384,1,10,105,30240503
42506061687,418,2016-08-05,14,44,38,299,255.5555555,1,7,78,10216537
42506061687,418,2016-08-05,14,44,70,59,50.4273504,10,15,151,60258916
42506061687,418,2016-08-05,14,44,72,7.9,6.7521367,1,14,143,60179815
42506061687,418,2016-08-05,14,44,80,29.9,25.5555555,1,15,152,70288239
42506061687,418,2016-08-05,14,44,89,49,41.8803418,1,9,94,90136155
42506061687,418,2016-08-05,14,44,102,14.9,12.7350427,1,15,152,80186952
42506061687,418,2016-08-05,14,44,139,59,50.4273504,1,7,76,30281621
42506061687,418,2016-08-05,14,44,143,19.9,17.008547,1,7,76,70332015
42506061687,418,2016-08-05,14,44,158,19.9,17.008547,1,14,142,50175139
42506061687,418,2016-08-05,14,44,160,19.9,17.008547,1,14,142,80161640
42506061687,418,2016-08-05,14,44,164,149,127.3504273,1,92,921,20282334
42506061687,418,2016-08-05,14,44,17,9.9,8.4615384,1,16,163,80237701
42506061687,418,2016-08-05,14,44,27,24.9,21.2820512,1,10,101,20268658
42506061687,418,2016-08-05,14,44,29,49,41.8803418,1,11,113,50346037
42506061687,418,2016-08-05,14,44,40,9.9,8.4615384,1,11,113,60295834
42506061687,418,2016-08-05,14,44,53,9.9,8.4615384,1,11,113,60173111
42506061687,418,2016-08-05,14,44,55,160,136.7521367,4,12,123,70279414
42506061687,418,2016-08-05,14,44,59,99,84.6153846,1,14,142,60233431
42506061687,418,2016-08-05,14,44,68,4.9,4.1880341,1,14,143,40256174
42506061687,418,2016-08-05,14,44,76,59.8,51.1111111,2,14,141,30175277
42506061687,418,2016-08-05,14,44,78,24.9,21.2820512,1,15,152,300206
42506061687,418,2016-08-05,14,44,85,59,50.4273504,1,9,93,264430
42506061687,418,2016-08-05,14,44,87,59,50.4273504,1,15,151,90240072
42506061687,418,2016-08-05,14,44,95,14.9,12.7350427,1,15,152,90186956
42506061687,418,2016-08-05,14,44,97,14.9,12.7350427,1,15,152,60186953
42506061687,418,2016-08-05,14,44,106,9.9,8.4615384,1,15,152,152022
42506061687,418,2016-08-05,14,44,110,79.8,68.2051282,2,15,151,50278397
42506061687,418,2016-08-05,14,44,114,23.6,20.1709401,4,15,151,10258914
42506061687,418,2016-08-05,14,44,137,6.9,5.8974358,1,18,183,40325686
42506061687,418,2016-08-05,14,44,147,19.9,17.008547,1,7,76,30177257
42506061687,418,2016-08-05,14,44,19,59,50.4273504,1,10,105,70291883
42506061687,418,2016-08-05,14,44,23,59.8,51.1111111,2,10,103,30306216
42506061687,418,2016-08-05,14,44,25,25.8,22.051282,2,18,183,50305763
42506061687,418,2016-08-05,14,44,51,39.9,34.1025641,1,11,113,10163553
42506061687,418,2016-08-05,14,44,57,79,67.5213675,1,16,164,50193567
42506061687,418,2016-08-05,14,44,61,40,34.1880341,1,12,123,40279415
42506061687,418,2016-08-05,14,44,74,99,84.6153846,1,9,94,30169342
42506061687,418,2016-08-05,14,44,104,9.9,8.4615384,1,15,152,20186950
42506061687,418,2016-08-05,14,44,108,9.9,8.4615384,1,15,152,50225342
42506061687,418,2016-08-05,14,44,119,19.9,17.008547,1,6,62,20285139
42506061687,418,2016-08-05,14,44,124,236,201.7094017,4,12,123,20267381
42506061687,418,2016-08-05,14,44,126,5.9,5.042735,1,14,142,60295023
42506061687,418,2016-08-05,14,44,130,6.9,5.8974358,1,18,183,60325685
42506061687,418,2016-08-05,14,44,132,6.9,5.8974358,1,18,183,90325684
42506061687,418,2016-08-05,14,44,145,19.9,17.008547,1,7,76,70339494
42506061687,418,2016-08-05,14,44,154,7.9,6.7521367,1,14,142,134085
42506061687,418,2016-08-05,14,44,166,49,41.8803418,1,7,76,50177256
42506077325,466,2016-07-09,23,97,6,249,212.8205128,1,2,21,70270847
42506077325,466,2016-07-09,23,97,4,49,41.8803418,1,18,182,80179433
42506111275,418,2016-08-20,21,103,6,4.9,4.1880341,1,18,183,60269514
42506256861,466,2016-07-23,21,200,5,-79,-67.5213675,-1,16,164,90291622
42506256861,466,2016-07-23,21,199,19,64.5,55.1282051,5,18,183,50305763
42506256861,466,2016-07-23,21,200,7,-99,-84.6153846,-1,16,164,70152759
42506256861,466,2016-07-23,21,200,17,-20.7,-17.6923076,-3,18,183,90325684
42506256861,466,2016-07-23,21,201,7,79,67.5213675,1,16,164,90291622
42506256861,466,2016-07-23,21,201,23,64.5,55.1282051,5,18,183,50305763
42506256861,466,2016-07-23,21,198,6,7.9,6.7521367,1,16,164,60297423
42506256861,466,2016-07-23,21,198,13,19.9,17.008547,1,18,183,60189664
42506256861,466,2016-07-23,21,199,4,79,67.5213675,1,16,164,90291622
42506256861,466,2016-07-23,21,199,13,9.9,8.4615384,1,14,142,70134082
42506256861,466,2016-07-23,21,199,15,39.6,33.8461538,4,10,105,30240503
42506256861,466,2016-07-23,21,199,17,20.7,17.6923076,3,18,183,90325684
42506256861,466,2016-07-23,21,200,9,-29.8,-25.4700854,-2,18,181,10180939
42506256861,466,2016-07-23,21,200,15,-39.6,-33.8461538,-4,10,105,30240503
42506256861,466,2016-07-23,21,200,19,-64.5,-55.1282051,-5,18,183,50305763
42506256861,466,2016-07-23,21,201,11,29.8,25.4700854,2,18,181,10180939
42506256861,466,2016-07-23,21,201,19,39.6,33.8461538,4,10,105,30240503
42506256861,466,2016-07-23,21,198,8,19.9,17.008547,1,14,142,80174464
42506256861,466,2016-07-23,21,198,15,19.9,17.008547,1,14,141,20172444
42506256861,466,2016-07-23,21,199,8,29.8,25.4700854,2,18,181,10180939
42506256861,466,2016-07-23,21,200,13,-9.9,-8.4615384,-1,14,142,70134082
42506256861,466,2016-07-23,21,201,9,99,84.6153846,1,16,164,70152759
42506256861,466,2016-07-23,21,201,17,9.9,8.4615384,1,14,142,70134082
42506256861,466,2016-07-23,21,201,21,20.7,17.6923076,3,18,183,90325684
42506279450,330,2016-07-24,13,123,10,6.9,5.8974358,1,18,182,10196290
42506279450,330,2016-07-24,13,123,6,12.9,11.025641,1,16,162,66804047
42506279450,330,2016-07-24,13,123,8,39.9,34.1025641,1,16,162,40289443
42506279450,330,2016-07-24,13,123,12,19,16.2393162,1,9,92,10308004
42506279450,330,2016-07-24,13,123,14,5.9,5.042735,1,13,131,315397
42506279450,330,2016-07-24,13,123,18,1.9,1.6239316,1,15,154,90311465
42506279450,330,2016-07-24,13,123,24,3.8,3.2478632,2,15,154,70311466
42506279450,330,2016-07-24,13,123,30,49,41.8803418,1,15,155,60297847
42506279450,330,2016-07-24,13,123,32,4.9,4.1880341,1,14,142,40233253
42506279450,330,2016-07-24,13,123,36,9.9,8.4615384,1,14,142,213983
42506279450,330,2016-07-24,13,123,38,4.9,4.1880341,1,15,154,50289211
42506279450,330,2016-07-24,13,123,44,9.9,8.4615384,1,15,152,30258324
42506279450,330,2016-07-24,13,123,4,24.9,21.2820512,1,14,143,30160964
42506279450,330,2016-07-24,13,123,16,39.9,34.1025641,1,15,154,70275524
42506279450,330,2016-07-24,13,123,28,19.9,17.008547,1,14,142,10208245
42506279450,330,2016-07-24,13,123,20,1.9,1.6239316,1,15,154,40311463
42506279450,330,2016-07-24,13,123,22,1.9,1.6239316,1,15,154,50311467
42506279450,330,2016-07-24,13,123,26,9.9,8.4615384,1,96,961,80294249
42506279450,330,2016-07-24,13,123,34,6.9,5.8974358,1,15,155,60158945
42506279450,330,2016-07-24,13,123,40,7.9,6.7521367,1,15,155,80282944
42506279450,330,2016-07-24,13,123,42,34.9,29.8290598,1,16,165,90330794
42506312301,466,2016-08-13,16,81,6,39,33.3333333,1,19,191,70177632
42506312301,466,2016-08-13,16,81,17,15,12.8205128,1,3,31,217976
42506312301,466,2016-08-13,16,81,21,109,93.1623931,1,3,31,20317239
42506312301,466,2016-08-13,16,81,28,29.9,25.5555555,1,16,164,30187567
42506312301,466,2016-08-13,16,81,4,120,102.5641025,8,19,191,10177611
42506312301,466,2016-08-13,16,81,8,39,33.3333333,1,19,191,70177632
42506312301,466,2016-08-13,16,81,13,15,12.8205128,1,3,31,217976
42506312301,466,2016-08-13,16,81,15,15,12.8205128,1,3,31,217976
42506312301,466,2016-08-13,16,81,23,9.9,8.4615384,1,18,181,70190935
42506312301,466,2016-08-13,16,81,19,15,12.8205128,1,3,31,217976
42506256861,466,2016-07-23,21,198,4,29.9,25.5555555,1,16,164,30242941
42506256861,466,2016-07-23,21,199,6,99,84.6153846,1,16,164,70152759
42506480938,424,2016-07-30,18,237,7,6.9,5.8974358,1,14,143,40286637
42506480938,424,2016-07-30,18,237,9,39.9,34.1025641,1,7,76,70201905
42506480938,424,2016-07-30,18,237,15,39.8,34.017094,2,7,76,20201899
42506480938,424,2016-07-30,18,237,26,19.9,17.008547,1,18,183,50301171
42506480938,424,2016-07-30,18,237,5,199,170.08547,1,4,44,60172772
42506480938,424,2016-07-30,18,237,13,9.9,8.4615384,1,9,91,90192957
42506604012,424,2016-07-10,11,439,6,4.9,4.1880341,1,15,152,90270479
42506604012,424,2016-07-10,11,439,8,29.9,25.5555555,1,14,143,70163692
42506604012,424,2016-07-10,11,439,12,9.9,8.4615384,1,19,191,177659
42506604012,424,2016-07-10,31,253,18,5.9,5.042735,1,16,163,10294610
42506604012,424,2016-07-10,31,253,24,49,41.8803418,1,11,111,60196315
42506604012,424,2016-07-10,31,253,26,19.9,17.008547,1,15,151,30166051
42506604012,424,2016-07-10,31,253,28,29.9,25.5555555,1,12,123,50331936
42506604012,424,2016-07-10,11,439,4,19.9,17.008547,1,18,181,30280202
42506604012,424,2016-07-10,11,439,10,9.9,8.4615384,1,14,141,10225730
42506604012,424,2016-07-10,31,253,4,19.8,16.9230769,2,13,131,60186689
42506604012,424,2016-07-10,31,253,6,49,41.8803418,1,14,141,30207400
42506604012,424,2016-07-10,31,253,8,4.9,4.1880341,1,15,152,90270479
42506604012,424,2016-07-10,31,253,10,9.9,8.4615384,1,16,163,60237702
42506604012,424,2016-07-10,31,253,12,19.9,17.008547,1,16,163,60268897
42506604012,424,2016-07-10,31,253,30,0,0,1,19,192,20188483
42506604012,424,2016-07-10,31,253,14,7.9,6.7521367,1,14,141,30191673
42506604012,424,2016-07-10,31,253,16,5.9,5.042735,1,16,163,50294608
42506604012,424,2016-07-10,31,253,22,9.9,8.4615384,1,16,163,90237705
42506604012,424,2016-07-10,31,253,20,59.8,51.1111111,2,12,123,30173396
42506604012,424,2016-07-10,31,253,33,0,0,1,95,951,99400400
42507285504,424,2016-08-16,4,213,9,1200,1025.641026,2,4,42,90250315
42507285504,424,2016-08-16,4,213,13,210,179.4871794,3,4,42,70277962
42507285504,424,2016-08-16,4,213,34,399,341.025641,1,4,43,20290664
42507285504,424,2016-08-16,4,213,38,5,4.2735042,1,4,42,60256936
42507285504,424,2016-08-16,4,215,14,6.9,5.8974358,1,18,182,50137128
42507285504,424,2016-08-16,4,215,16,19.9,17.008547,1,14,142,40146388
42507285504,424,2016-08-16,4,215,18,9.9,8.4615384,1,14,142,30202266
42507285504,424,2016-08-16,4,215,26,7,5.9829059,2,2,21,20172892
42507285504,424,2016-08-16,4,215,30,29.9,25.5555555,1,9,94,30242615
42507285504,424,2016-08-22,7,216,4,150,128.2051282,1,3,33,70260565
42507285504,424,2016-08-22,7,216,14,999,853.8461538,1,8,81,204752
42507285504,424,2016-08-22,7,216,20,9.9,8.4615384,1,16,162,40308267
42507285504,424,2016-08-22,7,216,24,3.9,3.3333333,1,6,62,60165615
42507285504,424,2016-08-22,7,216,30,20,17.094017,2,2,21,10181590
42507285504,424,2016-08-22,7,216,32,49,41.8803418,1,11,113,70314974
42507285504,424,2016-08-22,7,216,60,15.8,13.5042735,2,15,155,60279725
42507285504,424,2016-08-22,7,216,66,19.8,16.9230769,2,15,151,80289238
